y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,day_of_year,plot_label,peak_time,day_shifted,H3_sum,flu_pos_sum,Season,gr,gr_smooth
-0.6684347665193844,-0.8324685871617123,-0.5123950501228169,-1.1682241103092696,-0.2411632747627353,4.4444444444444447e-4,348,H3_sum,2020,15,2020-04-06,2019/20,462,Pre-pandemic,322,140,0,21,2019/20,0,-1.80029272082042
-0.6579020177869239,-0.8300315937849952,-0.4975467643671535,-1.1878884884871528,-0.21542734802849076,0.001,349,H3_sum,2020,16,2020-04-13,2019/20,469,Pre-pandemic,322,147,0,3,2019/20,0,0
-0.6351622969640847,-0.8150793490147366,-0.47029424345837867,-1.1993012127838911,-0.17755140313084394,0.0028888888888888888,350,H3_sum,2020,17,2020-04-20,2019/20,476,Pre-pandemic,322,154,0,7,2019/20,0,-1.5686905053104847
-0.6080553990031903,-0.7966177720037573,-0.4308398019074998,-1.1863676809921566,-0.12897985099997294,0.006333333333333333,351,H3_sum,2020,18,2020-04-27,2019/20,483,Pre-pandemic,322,161,0,1,2019/20,0,0
-0.5748859522550529,-0.7721368594878095,-0.3943572702740999,-1.1653172702639696,-0.07652475194563801,0.011444444444444445,352,H3_sum,2020,19,2020-05-04,2019/20,490,Pre-pandemic,322,168,0,0,2019/20,0,0
-0.5420519553524514,-0.7358746117958267,-0.3552384231487273,-1.1302863440508648,-0.03291360108734646,0.019,353,H3_sum,2020,20,2020-05-11,2019/20,497,Pre-pandemic,322,175,0,0,2019/20,0,0
-0.5019714727178226,-0.6929668628434953,-0.3186786905138596,-1.1128914496717681,0.010970985661701634,0.02811111111111111,354,H3_sum,2020,40,2020-09-28,2020/21,272,During pandemic,474,-202,0,10,2020/21,0,0
-0.4653359578224629,-0.6581082308887288,-0.28341225631899436,-1.0702554107147326,0.06466688118803603,0.04188888888888889,355,H3_sum,2020,41,2020-10-05,2020/21,279,During pandemic,474,-195,0,8,2020/21,0,0
-0.4281239256056216,-0.6171354187707048,-0.23981622352004434,-1.0164454674430399,0.09828754268849993,0.054,356,H3_sum,2020,42,2020-10-12,2020/21,286,During pandemic,474,-188,0,22,2020/21,0,0
-0.38441834043089873,-0.5730526534529666,-0.19472152077506022,-0.9803660510679231,0.13190159880796218,0.07855555555555556,357,H3_sum,2020,43,2020-10-19,2020/21,293,During pandemic,474,-181,0,24,2020/21,0,0
-0.33888059178906316,-0.5370286305658443,-0.15564436183967834,-0.942421341486816,0.1843125510539402,0.10377777777777777,358,H3_sum,2020,44,2020-10-26,2020/21,300,During pandemic,474,-174,0,14,2020/21,0,0
-0.30144924073208124,-0.4975075556692252,-0.11315476616063072,-0.886701217387701,0.23122398946154568,0.13277777777777777,359,H3_sum,2020,45,2020-11-02,2020/21,307,During pandemic,474,-167,0,15,2020/21,0,0
-0.2637968383416529,-0.45148568616821394,-0.07173627652727099,-0.8516579311134984,0.2737809080136197,0.173,360,H3_sum,2020,46,2020-11-09,2020/21,314,During pandemic,474,-160,0,33,2020/21,0,0
-0.22281878966044655,-0.4131203347371191,-0.03180318642256541,-0.7873890617671413,0.31506045465853727,0.21588888888888888,361,H3_sum,2020,47,2020-11-16,2020/21,321,During pandemic,474,-153,0,30,2020/21,0,0
-0.1779155720489496,-0.36927705164375735,0.0063617633770671755,-0.7420284617253653,0.3610843199952493,0.2577777777777778,362,H3_sum,2020,48,2020-11-23,2020/21,328,During pandemic,474,-146,0,25,2020/21,0,0
-0.13899657963255369,-0.32429653256475777,0.04457719187484721,-0.7020471947674389,0.3965392304401229,0.3051111111111111,363,H3_sum,2020,49,2020-11-30,2020/21,335,During pandemic,474,-139,0,36,2020/21,0,0
-0.0972044596347108,-0.2834022958983696,0.08225098151961313,-0.661977293375069,0.440543730453073,0.353,364,H3_sum,2020,50,2020-12-07,2020/21,342,During pandemic,474,-132,0,18,2020/21,0,0
-0.055170140095087916,-0.24369505926924287,0.12228514244030353,-0.6155866486749157,0.48670584110873044,0.414,365,H3_sum,2020,51,2020-12-14,2020/21,349,During pandemic,474,-125,0,23,2020/21,0,0
-0.01937485958678753,-0.2071939542876562,0.1643252056504545,-0.5723307538267035,0.5233889358818026,0.4721111111111111,366,H3_sum,2020,52,2020-12-21,2020/21,356,During pandemic,474,-118,0,21,2020/21,0,0
0.01685444351624854,-0.1677432369645464,0.2020999999745986,-0.5358961729734417,0.5576991862545256,0.5245555555555556,367,H3_sum,2020,53,2020-12-28,2020/21,363,During pandemic,474,-111,0,11,2020/21,0,0
0.0547958015315706,-0.1299025565061589,0.23861839283639041,-0.4923041292504959,0.6054587809478321,0.5806666666666667,368,H3_sum,2021,1,2021-01-04,2020/21,369,During pandemic,474,-105,0,20,2020/21,0,0
0.09140101556306535,-0.09622039904266622,0.2756458998879092,-0.44750196223438277,0.6505486149185451,0.6294444444444445,369,H3_sum,2021,2,2021-01-11,2020/21,376,During pandemic,474,-98,0,11,2020/21,0,0
0.1313177702236885,-0.050793150076625916,0.31829266267942624,-0.4086473228181337,0.6778250677633505,0.6835555555555556,370,H3_sum,2021,3,2021-01-18,2020/21,383,During pandemic,474,-91,0,10,2020/21,0,0
0.16272241422170497,-0.02007261621989398,0.35239046745689273,-0.3686960107488874,0.727484154055186,0.7246666666666667,371,H3_sum,2021,4,2021-01-25,2020/21,390,During pandemic,474,-84,0,11,2020/21,0,0
0.19068541083787993,0.007813196768836517,0.38402090779430464,-0.3419196088167255,0.7654949959689507,0.7583333333333333,372,H3_sum,2021,5,2021-02-01,2020/21,397,During pandemic,474,-77,0,17,2020/21,0,0
0.21902484208825368,0.039113023922249246,0.41139729050924734,-0.3105505381747165,0.7984931575766947,0.7933333333333333,373,H3_sum,2021,6,2021-02-08,2020/21,404,During pandemic,474,-70,0,13,2020/21,0,0
0.2499759310750993,0.06596621582771589,0.44387791511790087,-0.288431074096188,0.8308153655865625,0.8192222222222222,374,H3_sum,2021,7,2021-02-15,2020/21,411,During pandemic,474,-63,0,20,2020/21,0,0
0.27578577291710943,0.09016513014000527,0.47088429249701935,-0.2531326293042488,0.8742166800005491,0.8453333333333334,375,H3_sum,2021,8,2021-02-22,2020/21,418,During pandemic,474,-56,0,5,2020/21,0,0
0.3018393248743092,0.11180574912800073,0.49641425969428876,-0.23235838244286652,0.8935293227910931,0.8623333333333333,376,H3_sum,2021,9,2021-03-01,2020/21,425,During pandemic,474,-49,0,8,2020/21,0,0
0.3192213641602446,0.13385235780855081,0.5195394585832129,-0.21170167566104073,0.9218266448775274,0.8776666666666667,377,H3_sum,2021,10,2021-03-08,2020/21,432,During pandemic,474,-42,0,6,2020/21,0,0
0.3426140206481786,0.15536321031437184,0.5423960809340056,-0.19171574296547733,0.9469565779413851,0.8966666666666666,378,H3_sum,2021,11,2021-03-15,2020/21,439,During pandemic,474,-35,0,13,2020/21,0,0
0.36301946304377397,0.16924703079469205,0.5559440846905879,-0.16661343529119088,0.9674383946141146,0.9034444444444445,379,H3_sum,2021,12,2021-03-22,2020/21,446,During pandemic,474,-28,0,0,2020/21,0,0
0.3716020188058592,0.18607720939423805,0.568413836409319,-0.1460941150971933,0.9717155756814462,0.9174444444444444,380,H3_sum,2021,13,2021-03-29,2020/21,453,During pandemic,474,-21,0,2,2020/21,0,0
0.3851325980667968,0.20136275097636958,0.5755536096781233,-0.11696390382311093,0.986025285504991,0.9273333333333333,381,H3_sum,2021,14,2021-04-05,2020/21,460,During pandemic,474,-14,0,8,2020/21,0,0
0.3899217012882158,0.2113024830993753,0.5808389711146198,-0.10667436174589341,0.9841066216259591,0.9334444444444444,382,H3_sum,2021,15,2021-04-12,2020/21,467,During pandemic,474,-7,0,9,2020/21,0,0
0.3957529457797313,0.21484881954645554,0.5833764802111097,-0.09356991956227756,0.9672331561607532,0.9402222222222222,383,H3_sum,2021,16,2021-04-19,2020/21,474,During pandemic,474,0,0,14,2020/21,0,0
0.3908952759496201,0.21473740420938944,0.5762678249588461,-0.09288650305982894,0.954923725843417,0.9393333333333334,384,H3_sum,2021,17,2021-04-26,2020/21,481,During pandemic,474,7,0,2,2020/21,0,0
0.3837750571407858,0.21221322436280532,0.5628003272103238,-0.08477638430703609,0.9350405637137291,0.9422222222222222,385,H3_sum,2021,18,2021-05-03,2020/21,488,During pandemic,474,14,0,7,2020/21,0,0
0.3648506406182106,0.20032502831550397,0.5345061937122806,-0.10140645968274256,0.8959314146229418,0.9358888888888889,386,H3_sum,2021,19,2021-05-10,2020/21,495,During pandemic,474,21,0,14,2020/21,0,0
0.33812536184662667,0.17503449507068566,0.5061080537807396,-0.11169683065121391,0.8368916462512125,0.924,387,H3_sum,2021,20,2021-05-17,2020/21,502,During pandemic,474,28,0,4,2020/21,0,0
0.29425979699216176,0.137313982575033,0.45704027385525153,-0.14445385364699773,0.7895030067432605,0.9062222222222223,388,H3_sum,2021,40,2021-10-04,2021/22,277,During pandemic,431,-154,1,177,2021/22,2.3978952727983707,0.5994738181995927
0.23362349420019163,0.08961822356458049,0.3841878489162577,-0.1824403324828378,0.7018581546943765,0.8628888888888889,389,H3_sum,2021,41,2021-10-11,2021/22,284,During pandemic,431,-147,0,185,2021/22,-2.3978952727983707,0
0.17882483845962294,0.0361390502066794,0.32569461038047687,-0.22970039646777274,0.6313013306830391,0.8023333333333333,390,H3_sum,2021,42,2021-10-18,2021/22,291,During pandemic,431,-140,0,218,2021/22,0,0
0.11860573081494508,-0.018853866770182637,0.26213348304591677,-0.2763738551574674,0.5428564059149245,0.7205555555555555,391,H3_sum,2021,43,2021-10-25,2021/22,298,During pandemic,431,-133,102,178,2021/22,6.928537818164665,1.7321344545411665
0.05685587402749859,-0.08525958440061748,0.1896773732744488,-0.33945027063811134,0.47072498899751747,0.6075555555555555,392,H3_sum,2021,44,2021-11-01,2021/22,305,During pandemic,431,-126,0,97,2021/22,-6.928537818164665,-0.5994738181995924
0.00688961310270611,-0.12389089946530385,0.14438969777582755,-0.38139826117519543,0.41269913938468494,0.5156666666666667,393,H3_sum,2021,45,2021-11-08,2021/22,312,During pandemic,431,-119,0,109,2021/22,0,0
-0.021474393791068858,-0.1495521541596508,0.11217539662328388,-0.41727758282766453,0.3633967878614656,0.459,394,H3_sum,2021,46,2021-11-15,2021/22,319,During pandemic,431,-112,0,129,2021/22,0,0
-0.04327666042665654,-0.17542086986417463,0.09010989991187568,-0.4347276538342088,0.33242325443825177,0.417,395,H3_sum,2021,47,2021-11-22,2021/22,326,During pandemic,431,-105,1,131,2021/22,2.3978952727983707,-1.1326606363415737
-0.07269242494770756,-0.20039608227866948,0.060707276013333866,-0.46239241271496273,0.3097472118524106,0.3572222222222222,396,H3_sum,2021,48,2021-11-29,2021/22,333,During pandemic,431,-98,0,144,2021/22,-2.3978952727983707,0
-0.08091123295574776,-0.21033030548309617,0.0501265914133604,-0.4645937484170873,0.3010453886343509,0.3413333333333333,397,H3_sum,2021,49,2021-12-06,2021/22,340,During pandemic,431,-91,0,154,2021/22,0,0
-0.08288841482339146,-0.21577749348420616,0.04824122458847194,-0.46071246794176685,0.30186095618103703,0.3308888888888889,398,H3_sum,2021,50,2021-12-13,2021/22,347,During pandemic,431,-84,1,178,2021/22,2.3978952727983707,0.5994738181995927
-0.07785319211162478,-0.20807638773034176,0.050768524874791526,-0.46184262619186345,0.2883074112523579,0.3446666666666667,399,H3_sum,2021,51,2021-12-20,2021/22,354,During pandemic,431,-77,0,156,2021/22,-2.3978952727983707,-0.5994738181995927
-0.05182974412798602,-0.17841722858992956,0.07799446100964799,-0.42997033289224035,0.31750482925638557,0.39555555555555555,400,H3_sum,2021,52,2021-12-27,2021/22,361,During pandemic,431,-70,0,133,2021/22,0,0
-0.003104876911587673,-0.12714069579065324,0.11851464067013766,-0.37620469260130446,0.36536210407913006,0.49344444444444446,401,H3_sum,2022,1,2022-01-03,2021/22,368,During pandemic,431,-63,0,104,2021/22,0,0
0.05589838413287629,-0.06544243382536659,0.18080191131767648,-0.307897268807601,0.4204581242597266,0.6225555555555555,402,H3_sum,2022,2,2022-01-10,2021/22,375,During pandemic,431,-56,0,103,2021/22,0,-0.5994738181995927
0.1267169086827336,0.005205821613750994,0.24799446091207672,-0.22976449988206835,0.4957092343391224,0.7594444444444445,403,H3_sum,2022,3,2022-01-17,2021/22,382,During pandemic,431,-49,0,71,2021/22,0,0
0.19557180587982137,0.07844260747217058,0.32185008638124224,-0.15550243241087686,0.5589530379584494,0.8657777777777778,404,H3_sum,2022,4,2022-01-24,2021/22,389,During pandemic,431,-42,0,76,2021/22,0,0
0.26306759570521754,0.143717633215383,0.38185574912093656,-0.0823901380867322,0.6281443334696015,0.9323333333333333,405,H3_sum,2022,5,2022-01-31,2021/22,396,During pandemic,431,-35,2,68,2021/22,3.044522437723423,0.7611306094308558
0.31750492617187465,0.19738201099472547,0.437679900898026,-0.03181867372467498,0.677448275077904,0.9627777777777777,406,H3_sum,2022,6,2022-02-07,2021/22,403,During pandemic,431,-28,0,74,2021/22,-3.044522437723423,0
0.3758028814208899,0.25804115613098066,0.4969731247678941,0.035004153350742535,0.7428832992319531,0.9838888888888889,407,H3_sum,2022,7,2022-02-14,2021/22,410,During pandemic,431,-21,0,109,2021/22,0,0
0.4363290955295269,0.31740155598696274,0.558326272893347,0.09645173710774345,0.8071961375110177,0.9943333333333333,408,H3_sum,2022,8,2022-02-21,2021/22,417,During pandemic,431,-14,1,133,2021/22,2.3978952727983707,0.5994738181995927
0.47187347146643677,0.35445915219457763,0.5944949846814804,0.1256083294557074,0.8378260721579959,0.996,409,H3_sum,2022,9,2022-02-28,2021/22,424,During pandemic,431,-7,0,162,2021/22,-2.3978952727983707,-0.7611306094308559
0.4798191267686116,0.366293802194836,0.5958989767830819,0.14857565920403468,0.836225840656969,0.9978888888888889,410,H3_sum,2022,10,2022-03-07,2021/22,431,During pandemic,431,0,4,306,2021/22,3.7135720667043075,0.928393016676077
0.4202706846818838,0.31350091153129844,0.5353219325378801,0.10418407453791685,0.7552584918066966,0.9952222222222222,411,H3_sum,2022,11,2022-03-14,2021/22,438,During pandemic,431,7,429,434,2021/22,4.650703018287217,2.091068771247881
0.2623668026965076,0.16175404378819924,0.36342131028165814,-0.038644841282592615,0.5693812862463471,0.9554444444444444,412,H3_sum,2022,12,2022-03-21,2021/22,445,During pandemic,431,14,588,596,2021/22,0.31520700946843117,1.5703967054153964
0.08593694908237115,-0.020399223874906447,0.19099569748519685,-0.23008666376452883,0.4059279937690198,0.7081111111111111,413,H3_sum,2022,13,2022-03-28,2021/22,452,During pandemic,431,21,3,717,2021/22,-5.245494889974809,0.8584968011212866
-0.005821790021087736,-0.11069274912204197,0.10291920204478044,-0.3182258430688247,0.3099393789826641,0.48644444444444446,414,H3_sum,2022,14,2022-04-04,2021/22,459,During pandemic,431,28,595,776,2021/22,5.2573273471597055,1.244435621235136
-0.12683264474266664,-0.23253823311071853,-0.01522110094482465,-0.4372889552629747,0.19140352415181716,0.22088888888888888,415,H3_sum,2022,15,2022-04-11,2021/22,466,During pandemic,431,35,4,896,2021/22,-4.977742484940545,-1.1626757545718043
-0.16460402601915192,-0.2710402635462983,-0.061950546511886584,-0.47228928830818034,0.13644463711696203,0.1438888888888889,416,H3_sum,2022,16,2022-04-18,2021/22,473,During pandemic,431,42,296,598,2021/22,4.279710261397284,-0.17154994158959136
-0.2159056804993702,-0.32063929975675487,-0.1070220891745729,-0.5240444260684858,0.09039191463329704,0.08488888888888889,417,H3_sum,2022,17,2022-04-25,2021/22,480,During pandemic,431,49,2,476,2021/22,-4.948759890378168,-0.09736619169043115
-0.19418709775634668,-0.30106584642020107,-0.08879728847505075,-0.5104059390116719,0.11096823311109094,0.1058888888888889,418,H3_sum,2022,18,2022-05-02,2021/22,487,During pandemic,431,56,4,417,2021/22,0.6690496289808847,-1.244435621235136
-0.16408128837094127,-0.2701683992105931,-0.058730158730959214,-0.4863666173713192,0.15387380257304678,0.1487777777777778,419,H3_sum,2022,19,2022-05-09,2021/22,494,During pandemic,431,63,2,370,2021/22,-0.6690496289808848,-0.16726240724522096
-0.1526714809948797,-0.2592847327415534,-0.04207650332378199,-0.471998769390263,0.15936807343822118,0.17422222222222222,420,H3_sum,2022,20,2022-05-16,2021/22,501,During pandemic,431,70,271,294,2021/22,4.860550411775242,-0.02205236965073154
-0.180349929857182,-0.2881023169273199,-0.07458943611951441,-0.4843138883733826,0.1299629512446839,0.12544444444444444,421,H3_sum,2022,21,2022-05-23,2021/22,508,During pandemic,431,77,35,155,2021/22,-2.0442866260328,0.7040659464356105
-0.20260165818205733,-0.31022172633925027,-0.09248998873345027,-0.520513092150194,0.1194356971636978,0.10566666666666667,422,H3_sum,2022,22,2022-05-30,2021/22,515,During pandemic,431,84,0,129,2021/22,-5.860786223465865,-0.9283930166760769
-0.18488704396030586,-0.29918183674034826,-0.06945735862550761,-0.5237058173039703,0.1453249795224869,0.13777777777777778,423,H3_sum,2022,23,2022-06-06,2021/22,522,During pandemic,431,91,1,144,2021/22,2.3978952727983707,-0.16165679123126298
-0.17539624758251482,-0.2888656392317248,-0.0586671927762793,-0.5093341989690207,0.16235604665146558,0.15644444444444444,424,H3_sum,2022,24,2022-06-13,2021/22,529,During pandemic,431,98,50,112,2021/22,3.8187108282864943,-0.42211668710344996
-0.1757993658591701,-0.2913979387574372,-0.05792058355736984,-0.5222366286858914,0.1614083533474273,0.15311111111111111,425,H3_sum,2022,25,2022-06-20,2021/22,536,During pandemic,431,105,0,96,2021/22,-6.2166061010848646,-1.4651965558664661
-0.15725931196629467,-0.2754793398043326,-0.03751587377136101,-0.5098821997856396,0.18212367533563184,0.186,426,H3_sum,2022,26,2022-06-27,2021/22,543,During pandemic,431,112,0,89,2021/22,0,1.6653345369377348e-16
-0.1495617488235118,-0.26829382668168583,-0.027486329523157604,-0.5019926026859369,0.19683251715421857,0.20333333333333334,427,H3_sum,2022,27,2022-07-04,2022/23,185,Post-pandemic,325,-140,43,92,2022/23,6.066108090103747,0.9170532043263441
-0.17118687716967362,-0.2914245373149381,-0.052068834846945355,-0.515964646165147,0.16996693966956294,0.16411111111111112,428,H3_sum,2022,28,2022-07-11,2022/23,192,Post-pandemic,325,-133,32,111,2022/23,-0.29466696697373185,-0.11129124448871212
-0.18689561664038046,-0.3073877532978393,-0.07026662728001803,-0.5411643948398567,0.15898906748709696,0.14144444444444446,429,H3_sum,2022,29,2022-07-18,2022/23,199,Post-pandemic,325,-126,0,94,2022/23,-5.771441123130016,0
-0.1716299033462515,-0.2899246595230418,-0.0530996750419967,-0.5235663915646324,0.17834355318315318,0.16055555555555556,430,H3_sum,2022,30,2022-07-25,2022/23,206,Post-pandemic,325,-119,0,92,2022/23,0,0
-0.14411361189729827,-0.261217777878407,-0.025797802178570584,-0.4868931236707697,0.1991319464400013,0.2117777777777778,431,H3_sum,2022,31,2022-08-01,2022/23,213,Post-pandemic,325,-112,23,76,2022/23,5.442417710521793,-0.15592259489548854
-0.10525889529916105,-0.22878756288146065,0.016462243992720282,-0.4638656391725238,0.2397298461814851,0.27955555555555556,432,H3_sum,2022,32,2022-08-08,2022/23,220,Post-pandemic,325,-105,0,115,2022/23,-5.442417710521793,-1.4428602807825037
-0.03680365849387224,-0.15845123262849276,0.08487900913692009,-0.392057376495134,0.30924002995218547,0.4197777777777778,433,H3_sum,2022,33,2022-08-15,2022/23,227,Post-pandemic,325,-98,0,95,2022/23,0,0
0.05793809441238107,-0.06054163824801023,0.17358959122402007,-0.29047891928715935,0.40850394882570723,0.6251111111111111,434,H3_sum,2022,34,2022-08-22,2022/23,234,Post-pandemic,325,-91,0,117,2022/23,0,0
0.17262438335659935,0.04990340686920447,0.29336565872148285,-0.1744377200264712,0.5194403592622617,0.8278888888888889,435,H3_sum,2022,35,2022-08-29,2022/23,241,Post-pandemic,325,-84,0,134,2022/23,0,-1.3606044276304483
0.2916106531200377,0.17294820732735194,0.41280231211662616,-0.05814860865708424,0.6473955669561826,0.9515555555555556,436,H3_sum,2022,36,2022-09-05,2022/23,248,Post-pandemic,325,-77,0,166,2022/23,0,0
0.41169457362981765,0.2959004511312167,0.5299307853447415,0.074572644359395035,0.7732818933964494,0.9915555555555555,437,H3_sum,2022,37,2022-09-12,2022/23,255,Post-pandemic,325,-70,0,190,2022/23,0,0
0.5162464108139685,0.39794671962471984,0.6344171555499152,0.17817193107508117,0.8694087583686159,0.999,438,H3_sum,2022,38,2022-09-19,2022/23,262,Post-pandemic,325,-63,0,34,2022/23,0,0
0.5766293635965396,0.4645245945721018,0.6952444377282823,0.25645197842949397,0.9230336364641273,0.9998888888888889,439,H3_sum,2022,39,2022-09-26,2022/23,269,Post-pandemic,325,-56,55,344,2022/23,6.311734809152915,1.5779337022882287
0.573015272123651,0.46901646874083214,0.6818508095503767,0.2669388799656498,0.9092535977332828,0.9998888888888889,440,H3_sum,2022,40,2022-10-03,2022/23,276,Post-pandemic,325,-49,40,496,2022/23,-0.3177733818463453,1.4984903568266423
0.5326309728214658,0.4307606335402505,0.6377885514388534,0.2390281601234811,0.8496760539729608,0.9997777777777778,441,H3_sum,2022,41,2022-10-10,2022/23,283,Post-pandemic,325,-42,98,646,2022/23,0.8946110322587938,1.7221431148913409
0.4594357929464228,0.3579779624692837,0.5619921583816465,0.17535387401599306,0.7597052840397389,0.9994444444444445,442,H3_sum,2022,42,2022-10-17,2022/23,290,Post-pandemic,325,-35,205,1121,2022/23,0.7375102985070175,1.906520689518095
0.3869965437384839,0.2850072191497708,0.48491888451250476,0.09213330279933396,0.6760195803968452,0.9945555555555555,443,H3_sum,2022,43,2022-10-24,2022/23,297,Post-pandemic,325,-28,343,1102,2022/23,0.5145242847860693,0.45721805842638386
0.3507056712409873,0.25723319470102846,0.4447780222045392,0.06868922891070417,0.6342661328911311,0.9934444444444445,444,H3_sum,2022,44,2022-10-31,2022/23,304,Post-pandemic,325,-21,98,1009,2022/23,-1.2520345832930866,0.22365275806469853
0.4450986367559491,0.3586091361762407,0.5340885688088783,0.1865392882613299,0.6991443486286738,0.9996666666666667,445,H3_sum,2022,45,2022-11-07,2022/23,311,Post-pandemic,325,-14,256,1246,2022/23,0.9595806266341623,0.23989515665854064
0.5499490830915739,0.4738557784883952,0.6272833814116989,0.3272728768823246,0.783787503827866,1,446,H3_sum,2022,46,2022-11-14,2022/23,318,Post-pandemic,325,-7,588,1549,2022/23,0.8313290082604305,0.2633498340968939
0.5897023976765197,0.5179168053499319,0.6610671892108688,0.3829817848792329,0.8018150322165489,1,447,H3_sum,2022,47,2022-11-21,2022/23,325,Post-pandemic,325,0,1277,2354,2022/23,0.775450160036306,0.3285813029094531
0.5438970380493262,0.47689855829488104,0.6114545636263993,0.3514245714760403,0.7414284079966359,1,448,H3_sum,2022,48,2022-11-28,2022/23,332,Post-pandemic,325,7,2017,3743,2022/23,0.4570689538050707,0.7558571871839924
0.484424239464857,0.42148949248820644,0.5455484467147287,0.30707797440984663,0.6627964353405995,1,449,H3_sum,2022,49,2022-12-05,2022/23,339,Post-pandemic,325,14,2883,5776,2022/23,0.35720526782044415,0.6052633474805629
0.41753944694300893,0.36110898478492715,0.4737631427202329,0.2551374741172504,0.5860231439711525,1,450,H3_sum,2022,50,2022-12-12,2022/23,346,Post-pandemic,325,21,5126,9962,2022/23,0.5754790319946063,0.5413008534141067
0.12392387649664371,0.07033675908540804,0.1774557644282284,-0.03332151822672466,0.2836133735176011,0.9387777777777778,451,H3_sum,2022,51,2022-12-19,2022/23,353,Post-pandemic,325,28,6037,14701,2022/23,0.16357862805569942,0.38833297041895515
-0.2990558705332731,-0.35392408362077354,-0.24658165516034147,-0.4580594436372763,-0.14288923428462252,1.1111111111111112e-4,452,H3_sum,2022,52,2022-12-26,2022/23,360,Post-pandemic,325,35,4230,11367,2022/23,-0.35569813075521056,0.1851411992788848
-0.608646010938708,-0.6705740042172368,-0.5478448424747302,-0.790984008180752,-0.43113638842943,0,453,H3_sum,2023,1,2023-01-02,2022/23,367,Post-pandemic,325,42,2191,6030,2022/23,-0.6578219326091915,-0.0686156008285241
-0.7589198108244193,-0.8283496596941429,-0.6926479976262157,-0.9617316842582512,-0.5692093161856792,0,454,H3_sum,2023,2,2023-01-09,2022/23,374,Post-pandemic,325,49,1123,2607,2022/23,-0.6683109818446443,-0.37956310428833673
-0.7823708160718281,-0.8577162695832541,-0.711040841288711,-1.0052430593603399,-0.5788992106199411,0,455,H3_sum,2023,3,2023-01-16,2022/23,381,Post-pandemic,325,56,298,1137,2022/23,-1.3264189972849645,-0.7520625106235027
-0.6301530244138762,-0.7120803901654236,-0.553971587519271,-0.8714631846824615,-0.40576185678746746,0,456,H3_sum,2023,4,2023-01-23,2022/23,388,Post-pandemic,325,63,129,946,2022/23,-0.8368417028314291,-0.8723484036425574
-0.4268774882214177,-0.5110582018812662,-0.34297993371751656,-0.6839405134286575,-0.17465902002628875,4.4444444444444447e-4,457,H3_sum,2023,5,2023-01-30,2022/23,395,Post-pandemic,325,70,113,875,2022/23,-0.13231491473052207,-0.7409716491728899
-0.2568716387239016,-0.34623912478127483,-0.16610542244139093,-0.5263959632279764,0.0015682067750116897,0.02588888888888889,458,H3_sum,2023,6,2023-02-06,2022/23,402,Post-pandemic,325,77,108,756,2022/23,-0.0452156584769122,-0.585197818330957
-0.1554351563244274,-0.2502217923503016,-0.06064195923284843,-0.4301561941894405,0.12657400340911715,0.13533333333333333,459,H3_sum,2023,7,2023-02-13,2022/23,409,Post-pandemic,325,84,54,756,2022/23,-0.6922225387927267,-0.42664870370789754
-0.11158250634252109,-0.2076044962741761,-0.017208569596839807,-0.3956156252595671,0.17188125549210073,0.21433333333333332,460,H3_sum,2023,8,2023-02-20,2022/23,416,Post-pandemic,325,91,636,1773,2022/23,2.4645215978323227,0.39869212145804045
-0.1746201901618254,-0.26790977806545757,-0.0814046083429889,-0.45177176969572996,0.10894598033639412,0.1068888888888889,461,H3_sum,2023,9,2023-02-27,2022/23,423,Post-pandemic,325,98,44,578,2022/23,-2.6688960012319582,-0.2354531501673186
-0.21089377584884694,-0.31006388636377613,-0.10826655163886223,-0.5071445616319114,0.07895686252823896,0.07977777777777778,462,H3_sum,2023,10,2023-03-06,2022/23,430,Post-pandemic,325,105,41,680,2022/23,-0.07045166095061135,-0.24176215078574337
-0.24600935850074235,-0.3481000579825295,-0.1465275378496158,-0.5453940308094639,0.04608573172466904,0.052,463,H3_sum,2023,11,2023-03-13,2022/23,437,Post-pandemic,325,112,47,737,2022/23,0.13626487952018318,-0.034640296207515964
-0.2905139293457373,-0.3917091938005156,-0.19108629161884316,-0.5950470441194535,0.0034136621495747155,0.02711111111111111,464,H3_sum,2023,12,2023-03-20,2022/23,444,Post-pandemic,325,119,58,538,2022/23,0.20989266283549343,-0.5982975299567233
-0.3322389725940693,-0.4393094182242997,-0.22558705458125006,-0.6554097340718529,-0.02151178329998559,0.018444444444444444,465,H3_sum,2023,13,2023-03-27,2022/23,451,Post-pandemic,325,126,3,385,2022/23,-2.930763552366765,-0.6637644177404249
-0.3466231010685701,-0.4570666365070437,-0.23614314295458638,-0.6810604847386647,-0.03271170468790511,0.014222222222222223,466,H3_sum,2023,14,2023-04-03,2022/23,458,Post-pandemic,325,133,18,305,2022/23,1.7645098267806796,-0.20502404580760225
-0.35651726773493553,-0.4690333968659537,-0.2455653136211276,-0.6972983483679102,-0.043015538959583925,0.013222222222222222,467,H3_sum,2023,15,2023-04-10,2022/23,465,Post-pandemic,325,140,16,239,2022/23,-0.11709266628136268,-0.26836343225798864
-0.34447972572886654,-0.4597882756026942,-0.23402313406557013,-0.6849968004169577,-0.028413450530234075,0.01622222222222222,468,H3_sum,2023,16,2023-04-17,2022/23,472,Post-pandemic,325,147,0,184,2022/23,-5.081404364984463,-1.5911876892129777
