y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,day_of_year,plot_label,peak_time,day_shifted
0.11124948165706616,0.04812422184193088,0.17049899991870787,-0.06640432777344354,0.28934847847642026,0.8766666666666667,438,Influenza A/H3,2023,38,2023-09-24,2023/24,267,Post-pandemic,344,-77
0.10771503605602595,0.05468720255137316,0.1588694857904016,-0.039667559268641024,0.2608697974988493,0.921,439,Influenza A/H3,2023,39,2023-10-01,2023/24,274,Post-pandemic,344,-70
0.10548087342711199,0.06126859323845801,0.15384183163033893,-0.0266458749516032,0.25094982013195904,0.9363333333333334,440,Influenza A/H3,2023,40,2023-10-08,2023/24,281,Post-pandemic,344,-63
0.11321112331350713,0.05767425491779998,0.16808780767324816,-0.04849812534036624,0.27786812594785054,0.9163333333333333,441,Influenza A/H3,2023,41,2023-10-15,2023/24,288,Post-pandemic,344,-56
0.12420420312433889,0.07745294065167063,0.16972414912334344,-0.009863035413086373,0.256278758688524,0.964,442,Influenza A/H3,2023,42,2023-10-22,2023/24,295,Post-pandemic,344,-49
0.14165621185099697,0.09993899257948846,0.18696536435536792,0.026299647383809997,0.2611787699624292,0.992,443,Influenza A/H3,2023,43,2023-10-29,2023/24,302,Post-pandemic,344,-42
0.17507476762541607,0.12601140325525306,0.22314561393206045,0.0348762854923473,0.31980655876589287,0.9923333333333333,444,Influenza A/H3,2023,44,2023-11-05,2023/24,309,Post-pandemic,344,-35
0.2193550390795047,0.18308106043278616,0.25798406813173025,0.11245089733990421,0.3335969818935279,1,445,Influenza A/H3,2023,45,2023-11-12,2023/24,316,Post-pandemic,344,-28
0.28152420849866644,0.252413132335918,0.3118339266754062,0.19668370885002154,0.37625944010190226,1,446,Influenza A/H3,2023,46,2023-11-19,2023/24,323,Post-pandemic,344,-21
0.36718354097716377,0.33004616174488577,0.40812158031421286,0.25300956432961597,0.4851998369166825,1,447,Influenza A/H3,2023,47,2023-11-26,2023/24,330,Post-pandemic,344,-14
0.47837705152937193,0.4479165172643502,0.5118693219615142,0.38622325232141613,0.5769884870987446,1,448,Influenza A/H3,2023,48,2023-12-03,2023/24,337,Post-pandemic,344,-7
0.5847743538135513,0.5640879265382246,0.6060507906474619,0.5268608131127908,0.6463977994761748,1,449,Influenza A/H3,2023,49,2023-12-10,2023/24,344,Post-pandemic,344,0
0.5633983612266702,0.5368659711638628,0.5896843160803009,0.4891000612810609,0.638618934399797,1,450,Influenza A/H3,2023,50,2023-12-17,2023/24,351,Post-pandemic,344,7
0.38342223226240213,0.3619711506959029,0.40415149633744685,0.32300677515789494,0.44546862033560364,1,451,Influenza A/H3,2023,51,2023-12-24,2023/24,358,Post-pandemic,344,14
0.10322032760979205,0.08945819180878489,0.11759441923907321,0.06438309504257425,0.1448958405759746,1,452,Influenza A/H3,2023,52,2023-12-31,2023/24,365,Post-pandemic,344,21
-0.04514597571374068,-0.06403886507968704,-0.026820806544642473,-0.09751889850628857,0.008307310009213547,0.04833333333333333,453,Influenza A/H3,2024,1,2024-01-07,2023/24,372,Post-pandemic,344,28
-0.005511919568800039,-0.01981904951038116,0.009388316913296446,-0.04659055891185213,0.03545723501616924,0.4023333333333333,454,Influenza A/H3,2024,2,2024-01-14,2023/24,379,Post-pandemic,344,35
0.16197166340796088,0.15043252382765582,0.17392212021853193,0.1266620563329996,0.19702149425073828,1,455,Influenza A/H3,2024,3,2024-01-21,2023/24,386,Post-pandemic,344,42
0.2119908805648132,0.19516458474793064,0.22776706930430057,0.16215994316897508,0.2589471951023349,1,456,Influenza A/H3,2024,4,2024-01-28,2023/24,393,Post-pandemic,344,49
0.08085020556550493,0.06805356659212114,0.09260425461033872,0.04376530384850099,0.11615454303043102,1,457,Influenza A/H3,2024,5,2024-02-04,2023/24,400,Post-pandemic,344,56
-0.17364108122210364,-0.18784855627667207,-0.1595862526817906,-0.21466013251212165,-0.13340964809314845,0,458,Influenza A/H3,2024,6,2024-02-11,2023/24,407,Post-pandemic,344,63
-0.3267072283920278,-0.3444771637222388,-0.3086468822974928,-0.37970729980803386,-0.27404001963357005,0,459,Influenza A/H3,2024,7,2024-02-18,2023/24,414,Post-pandemic,344,70
-0.3218581386171051,-0.3351163550086511,-0.3089761830217679,-0.3596389941201702,-0.284383438275205,0,460,Influenza A/H3,2024,8,2024-02-25,2023/24,421,Post-pandemic,344,77
-0.19925822550430317,-0.2180365581149426,-0.18157899476264427,-0.2526990245346258,-0.14809574337599876,0,461,Influenza A/H3,2024,9,2024-03-03,2023/24,428,Post-pandemic,344,84
-0.12229991682058206,-0.14465578654398614,-0.09832882045133395,-0.18747767318201083,-0.05645247924940992,6.666666666666666e-4,462,Influenza A/H3,2024,10,2024-03-10,2023/24,435,Post-pandemic,344,91
-0.12789148071847345,-0.14510712565315798,-0.11102664681671559,-0.1754308985512441,-0.08009323214944067,0,463,Influenza A/H3,2024,11,2024-03-17,2023/24,442,Post-pandemic,344,98
-0.19959170455898656,-0.22202345291152437,-0.17610299757379821,-0.2679429147105641,-0.12995350399092762,0,464,Influenza A/H3,2024,12,2024-03-24,2023/24,449,Post-pandemic,344,105
-0.2569840873223277,-0.2868276356908348,-0.22688904237624552,-0.34367916469492943,-0.1644399682398695,0,465,Influenza A/H3,2024,13,2024-03-31,2023/24,456,Post-pandemic,344,112
-0.2808976794098439,-0.30288054955424615,-0.2578166822291461,-0.3472002295189364,-0.21275490958686305,0,466,Influenza A/H3,2024,14,2024-04-07,2023/24,463,Post-pandemic,344,119
-0.2755176746761423,-0.3028029901399376,-0.2452727948210951,-0.36251883398572493,-0.19039306947053347,0,467,Influenza A/H3,2024,15,2024-04-14,2023/24,470,Post-pandemic,344,126
-0.25597889910298566,-0.29309700494172053,-0.21961117723877366,-0.36446009785651007,-0.14579149117332618,6.666666666666666e-4,468,Influenza A/H3,2024,16,2024-04-21,2023/24,477,Post-pandemic,344,133
-0.22703434561684732,-0.2586942647068118,-0.19761002694861518,-0.31741360049562073,-0.1374457217337322,0,469,Influenza A/H3,2024,17,2024-04-28,2023/24,484,Post-pandemic,344,140
-0.1935888804619923,-0.22992731929684873,-0.1591989200444568,-0.2965965541476356,-0.09470701948233312,0,470,Influenza A/H3,2024,18,2024-05-05,2023/24,491,Post-pandemic,344,147
-0.17437848282579527,-0.22013979349801693,-0.13293611179094733,-0.30454002176593237,-0.05017689117115082,0.0026666666666666666,471,Influenza A/H3,2024,19,2024-05-12,2023/24,498,Post-pandemic,344,154
-0.17552331667718724,-0.21275045398893022,-0.1397968039348818,-0.28457231199407146,-0.07050817817395348,6.666666666666666e-4,472,Influenza A/H3,2024,20,2024-05-19,2023/24,505,Post-pandemic,344,161
-0.1823428320297391,-0.2246483795811367,-0.14137330495607703,-0.30491151182792475,-0.06674100428590625,6.666666666666666e-4,473,Influenza A/H3,2024,21,2024-05-26,2023/24,512,Post-pandemic,344,168
-0.14705000822151204,-0.2002070633467552,-0.09711865064876757,-0.29250035705126665,-0.007137361747179977,0.021666666666666667,474,Influenza A/H3,2024,22,2024-06-02,2023/24,519,Post-pandemic,344,175
-0.060440311077034625,-0.10425398083503401,-0.020960753445788516,-0.17558690487974205,0.054137637114767864,0.15433333333333332,475,Influenza A/H3,2024,23,2024-06-09,2023/24,526,Post-pandemic,344,182
0.061410108412395026,0.02254645647004727,0.10144285013710386,-0.05660322621972848,0.18120900802561474,0.8543333333333333,476,Influenza A/H3,2024,24,2024-06-16,2023/24,533,Post-pandemic,344,189
0.1514740312030125,0.10290822863551674,0.20078433254741568,0.011446397230186856,0.3044682094606896,0.984,477,Influenza A/H3,2024,25,2024-06-23,2023/24,540,Post-pandemic,344,196
0.19231458878848784,0.15270834102373954,0.23343917782259305,0.07978821547062548,0.3164519861541763,0.9996666666666667,478,Influenza A/H3,2024,26,2024-06-30,2023/24,547,Post-pandemic,344,203
0.1900551434076636,0.15049439081268057,0.2290069783220745,0.07702297460481942,0.3034948462284987,0.9993333333333333,479,Influenza A/H3,2024,27,2024-07-07,2024/25,189,Post-pandemic,343,-154
0.15156229264608312,0.1039126897882634,0.19871213833244594,0.011973667980681156,0.2920747076385385,0.983,480,Influenza A/H3,2024,28,2024-07-14,2024/25,196,Post-pandemic,343,-147
0.08313477934097158,0.04381894109691653,0.12100605325428293,-0.028119087717248824,0.19672229618686826,0.9223333333333333,481,Influenza A/H3,2024,29,2024-07-21,2024/25,203,Post-pandemic,343,-140
-0.0052452376321938665,-0.040017373034493486,0.03220988643084621,-0.11083552358396144,0.10484444894964712,0.4603333333333333,482,Influenza A/H3,2024,30,2024-07-28,2024/25,210,Post-pandemic,343,-133
-0.0651983223973378,-0.10717023850961249,-0.018793316510916647,-0.19153306636300285,0.06998596070957837,0.173,483,Influenza A/H3,2024,31,2024-08-04,2024/25,217,Post-pandemic,343,-126
-0.08420387871292911,-0.1185497095368977,-0.047726013335660955,-0.18529588036015668,0.021386760431530316,0.064,484,Influenza A/H3,2024,32,2024-08-11,2024/25,224,Post-pandemic,343,-119
-0.06802152806879747,-0.1031898049652733,-0.0317886754289447,-0.17578583780433693,0.034291607764753776,0.09433333333333334,485,Influenza A/H3,2024,33,2024-08-18,2024/25,231,Post-pandemic,343,-112
-0.03872042422394939,-0.08316628428410078,0.0075279217606656346,-0.16634490095132837,0.09195625270938526,0.29133333333333333,486,Influenza A/H3,2024,34,2024-08-25,2024/25,238,Post-pandemic,343,-105
0.0034423896990682934,-0.03199134402697923,0.036413703240727235,-0.09799789178675793,0.10339413268603408,0.5273333333333333,487,Influenza A/H3,2024,35,2024-09-01,2024/25,245,Post-pandemic,343,-98
0.05146194276689231,0.01884959465649727,0.0863150268958861,-0.049382932599561814,0.1479973843657167,0.853,488,Influenza A/H3,2024,36,2024-09-08,2024/25,252,Post-pandemic,343,-91
0.09807732416528081,0.05491310328134591,0.14087025913808304,-0.029685775304393022,0.22387372187380644,0.9356666666666666,489,Influenza A/H3,2024,37,2024-09-15,2024/25,259,Post-pandemic,343,-84
0.13699428918548762,0.10179537740948996,0.1724569179686557,0.034755795848649566,0.23579798008865122,0.9946666666666667,490,Influenza A/H3,2024,38,2024-09-22,2024/25,266,Post-pandemic,343,-77
0.1664183113372233,0.1373002674577124,0.19666476002935696,0.07898133819515023,0.2565952213994106,1,491,Influenza A/H3,2024,39,2024-09-29,2024/25,273,Post-pandemic,343,-70
0.17874853210080444,0.14090464770998712,0.21815216353519795,0.06818162460597402,0.2929818730429738,0.998,492,Influenza A/H3,2024,40,2024-10-06,2024/25,280,Post-pandemic,343,-63
0.1731049641446698,0.14101646123241496,0.20449385041591772,0.08395777960895899,0.2642131137927043,1,493,Influenza A/H3,2024,41,2024-10-13,2024/25,287,Post-pandemic,343,-56
0.1521679118156114,0.12598637738046548,0.17813033369490117,0.07573405837963393,0.23161495786436212,1,494,Influenza A/H3,2024,42,2024-10-20,2024/25,294,Post-pandemic,343,-49
0.14050394689009638,0.1070966917350411,0.17461768162567837,0.04040455641819707,0.23411626991394027,0.9986666666666667,495,Influenza A/H3,2024,43,2024-10-27,2024/25,301,Post-pandemic,343,-42
0.14169345124901866,0.11594213937032238,0.1675937273462822,0.06382613439744161,0.2135047858490274,1,496,Influenza A/H3,2024,44,2024-11-03,2024/25,308,Post-pandemic,343,-35
0.16209376838728495,0.1436042941497,0.18138435840914013,0.10508328847320525,0.21777804632226036,1,497,Influenza A/H3,2024,45,2024-11-10,2024/25,315,Post-pandemic,343,-28
0.22758093977019556,0.2021235873734304,0.25402222371949845,0.14830012862757497,0.3056321407833171,1,498,Influenza A/H3,2024,46,2024-11-17,2024/25,322,Post-pandemic,343,-21
0.3435856190276523,0.3233974490851155,0.36442894318358365,0.2789855790021648,0.4072973623161676,1,499,Influenza A/H3,2024,47,2024-11-24,2024/25,329,Post-pandemic,343,-14
0.48222058380898103,0.4684343126061048,0.4956673166603578,0.4447937905584384,0.5209455927811247,1,500,Influenza A/H3,2024,48,2024-12-01,2024/25,336,Post-pandemic,343,-7
0.528244997863085,0.5107153068257155,0.5473229494148497,0.4756099401346503,0.578831017301967,1,501,Influenza A/H3,2024,49,2024-12-08,2024/25,343,Post-pandemic,343,0
0.45462043693984366,0.43994143320625057,0.46945230324800225,0.41242455979521275,0.49707247506659075,1,502,Influenza A/H3,2024,50,2024-12-15,2024/25,350,Post-pandemic,343,7
0.2829249171282662,0.27297491690119324,0.29215166649007474,0.254240791588286,0.31236791128968644,1,503,Influenza A/H3,2024,51,2024-12-22,2024/25,357,Post-pandemic,343,14
0.10240994269018344,0.08971170236842729,0.11558442036125482,0.06694189011459067,0.14038795742606378,1,504,Influenza A/H3,2024,52,2024-12-29,2024/25,364,Post-pandemic,343,21
-0.06328754456682262,-0.07251406119126447,-0.05324624605205752,-0.09084613139984987,-0.03524221712613804,0,505,Influenza A/H3,2024,1,2025-01-05,2024/25,370,Post-pandemic,343,27
-0.20605270294187328,-0.2166395975614801,-0.19538654962747115,-0.23755639423173158,-0.17623710986320118,0,506,Influenza A/H3,2025,2,2025-01-12,2024/25,377,Post-pandemic,343,34
-0.2919972694793982,-0.3052490582885343,-0.27869280155542464,-0.3331379464367189,-0.2534815025486518,0,507,Influenza A/H3,2025,3,2025-01-19,2024/25,384,Post-pandemic,343,41
-0.31300262514617927,-0.32278911050028336,-0.30292206536839084,-0.3429213850944941,-0.2846870788156787,0,508,Influenza A/H3,2025,4,2025-01-26,2024/25,391,Post-pandemic,343,48
-0.2801400254221633,-0.29394225418905107,-0.2662220680648604,-0.3213078122147997,-0.24016330809171188,0,509,Influenza A/H3,2025,5,2025-02-02,2024/25,398,Post-pandemic,343,55
-0.23849141192688528,-0.25629728569277965,-0.22045120674738294,-0.2918003818880908,-0.18679734714629415,0,510,Influenza A/H3,2025,6,2025-02-09,2024/25,405,Post-pandemic,343,62
-0.19922780626662862,-0.21251347910699891,-0.18667122775023648,-0.23620261637773687,-0.16199057294618047,0,511,Influenza A/H3,2025,7,2025-02-16,2024/25,412,Post-pandemic,343,69
-0.16322825271495045,-0.18069561678040746,-0.14585572599524088,-0.21602215978367792,-0.11253932044888976,0,512,Influenza A/H3,2025,8,2025-02-23,2024/25,419,Post-pandemic,343,76
-0.1336344152933675,-0.15561080703050512,-0.11155014120709361,-0.1990338286342815,-0.06857752122800144,0,513,Influenza A/H3,2025,9,2025-03-02,2024/25,426,Post-pandemic,343,83
-0.1107204102363668,-0.1263855870695345,-0.0940113047047555,-0.1570467278541382,-0.06128272183661291,0,514,Influenza A/H3,2025,10,2025-03-09,2024/25,433,Post-pandemic,343,90
-0.0940879272681685,-0.11496374910112417,-0.07409184428859761,-0.15690776050465974,-0.0348374993533674,6.666666666666666e-4,515,Influenza A/H3,2025,11,2025-03-16,2024/25,440,Post-pandemic,343,97
-0.09277572119255861,-0.11860040523930748,-0.06629542001738598,-0.17110011247118243,-0.015569664929146474,0.007666666666666666,516,Influenza A/H3,2025,12,2025-03-23,2024/25,447,Post-pandemic,343,104
-0.10602895579194449,-0.12544211671105865,-0.08516997382315084,-0.1648786668147107,-0.04891863050902528,0,517,Influenza A/H3,2025,13,2025-03-30,2024/25,454,Post-pandemic,343,111
-0.13149895722139426,-0.15344960465534196,-0.10806462041439402,-0.20089587652055524,-0.06319496054696795,3.333333333333333e-4,518,Influenza A/H3,2025,14,2025-04-06,2024/25,461,Post-pandemic,343,118
-0.15720590504529497,-0.186360238367427,-0.12684397785301416,-0.2456200799084074,-0.06710058461905233,3.333333333333333e-4,519,Influenza A/H3,2025,15,2025-04-13,2024/25,468,Post-pandemic,343,125
-0.1798088882658062,-0.20274887938075636,-0.15505603957377856,-0.2489088365424616,-0.10972929772573743,0,520,Influenza A/H3,2025,16,2025-04-20,2024/25,475,Post-pandemic,343,132
-0.19707868403372153,-0.22660205445878634,-0.16957745109981448,-0.28326580974258286,-0.11509047310304904,0,521,Influenza A/H3,2025,17,2025-04-27,2024/25,482,Post-pandemic,343,139
-0.20822016580969382,-0.2426638441381297,-0.17221060204269611,-0.3126114757013436,-0.10703003209231376,0,522,Influenza A/H3,2025,18,2025-05-04,2024/25,489,Post-pandemic,343,146
-0.20798678674395488,-0.23673957168850812,-0.1792913379797576,-0.2936460656226676,-0.12469535731960787,0,523,Influenza A/H3,2025,19,2025-05-11,2024/25,496,Post-pandemic,343,153
-0.19775390871692622,-0.23283083247980918,-0.1618805309949607,-0.29836968028706096,-0.0976168634958469,0,524,Influenza A/H3,2025,20,2025-05-18,2024/25,503,Post-pandemic,343,160
-0.17217023123488984,-0.21574826708239447,-0.12957238118977044,-0.2996082929737096,-0.045135478830670414,0.0023333333333333335,525,Influenza A/H3,2025,21,2025-05-25,2024/25,510,Post-pandemic,343,167
-0.13062437208085287,-0.16554857511282317,-0.09769496706976932,-0.23673126952575815,-0.028492078221106446,0.006333333333333333,526,Influenza A/H3,2025,22,2025-06-01,2024/25,517,Post-pandemic,343,174
-0.08182024623989692,-0.12060637545228281,-0.04226139659943762,-0.2034096333774795,0.034751933720224636,0.07966666666666666,527,Influenza A/H3,2025,23,2025-06-08,2024/25,524,Post-pandemic,343,181
-0.055931451614765315,-0.1041025971031877,-0.006185614775097381,-0.20412235992595723,0.08774966856023081,0.22733333333333333,528,Influenza A/H3,2025,24,2025-06-15,2024/25,531,Post-pandemic,343,188
-0.05758046563130481,-0.09690445743002662,-0.01925314793312749,-0.17271761608397296,0.05437219691924895,0.163,529,Influenza A/H3,2025,25,2025-06-22,2024/25,538,Post-pandemic,343,195
-0.08300882125395859,-0.12132555216994456,-0.04000629217363638,-0.20607499434958287,0.03939754891768451,0.08433333333333333,530,Influenza A/H3,2025,26,2025-06-29,2024/25,545,Post-pandemic,343,202
-0.09703158415213853,-0.14768203435789862,-0.04726642090618882,-0.24796539889045152,0.05572085976957306,0.105,531,Influenza A/H3,2025,27,2025-07-06,2025/26,187,Current season,278,-91
-0.09424506737200966,-0.13842153914564803,-0.05222450192134165,-0.22294052610649356,0.03496323607828174,0.06866666666666667,532,Influenza A/H3,2025,28,2025-07-13,2025/26,194,Current season,278,-84
-0.07921193777367597,-0.12354261838899161,-0.0317106818150823,-0.21336083185709342,0.04967504791559556,0.122,533,Influenza A/H3,2025,29,2025-07-20,2025/26,201,Current season,278,-77
-0.05884431540311086,-0.1118041582454663,-0.005744997338713809,-0.2198456832936256,0.09817520790159026,0.228,534,Influenza A/H3,2025,30,2025-07-27,2025/26,208,Current season,278,-70
-0.03818600922042581,-0.08270384440108769,0.008123937028736483,-0.17194551046750392,0.09328141540184476,0.288,535,Influenza A/H3,2025,31,2025-08-03,2025/26,215,Current season,278,-63
-0.01663332713979937,-0.06095596827204619,0.027619644328560566,-0.14455757621749213,0.11806752159214383,0.389,536,Influenza A/H3,2025,32,2025-08-10,2025/26,222,Current season,278,-56
0.0037895749110181676,-0.048090493033091875,0.058778103911923285,-0.15290351203059888,0.16470521366703206,0.5163333333333333,537,Influenza A/H3,2025,33,2025-08-17,2025/26,229,Current season,278,-49
0.02565287966138241,-0.01904048698446892,0.068603439476848,-0.10482307418589518,0.15878449666403818,0.6506666666666666,538,Influenza A/H3,2025,34,2025-08-24,2025/26,236,Current season,278,-42
0.054248030671137926,0.012570876440652246,0.09442069947938392,-0.0704103585083234,0.18127607352557232,0.8066666666666666,539,Influenza A/H3,2025,35,2025-08-31,2025/26,243,Current season,278,-35
0.12299708387420027,0.07327535099134264,0.1716092447770836,-0.030445550624117357,0.2755893820217336,0.945,540,Influenza A/H3,2025,36,2025-09-07,2025/26,250,Current season,278,-28
0.23834305928028332,0.19785271594767417,0.27810716170938155,0.12068111363305732,0.36130063765253767,1,541,Influenza A/H3,2025,37,2025-09-14,2025/26,257,Current season,278,-21
0.3811501193170601,0.3471020345286153,0.4158834467911865,0.2809275198835307,0.48036057673952254,1,542,Influenza A/H3,2025,38,2025-09-21,2025/26,264,Current season,278,-14
0.4685814976475542,0.4280042074546091,0.5108991895415205,0.34769423677885775,0.5954089984949185,1,543,Influenza A/H3,2025,39,2025-09-28,2025/26,271,Current season,278,-7
0.4838878223241103,0.4514417483657176,0.5160811185484695,0.38612480016725076,0.5831651595737034,1,544,Influenza A/H3,2025,40,2025-10-05,2025/26,278,Current season,278,0
0.43498537930221737,0.4061164969317239,0.4635954248114931,0.35488908755481996,0.5194676555460711,1,545,Influenza A/H3,2025,41,2025-10-12,2025/26,285,Current season,278,7
0.37556030801545015,0.34346399383558146,0.40785263364284186,0.28468351642006345,0.46988333323308495,1,546,Influenza A/H3,2025,42,2025-10-19,2025/26,292,Current season,278,14
0.3173325307502206,0.29315920417427543,0.3429907806225925,0.24439588232387774,0.3862606039964123,1,547,Influenza A/H3,2025,43,2025-10-26,2025/26,299,Current season,278,21
0.2646422790972349,0.21345228871493238,0.3143653804770312,0.11699636503601019,0.40965661061119907,0.9993333333333333,548,Influenza A/H3,2025,44,2025-11-02,2025/26,306,Current season,278,28
